date&time,cf,mfs,ts

12/26/2023, 7:21:01 PM,1.13,2292,1703598662
12/26/2023, 7:21:20 PM,1.2,2898,1703598680
12/26/2023, 7:21:47 PM,5.18,12944,1703598708
12/26/2023, 7:22:07 PM,1.7,5298,1703598728
12/26/2023, 7:22:28 PM,1.6,4905,1703598748
12/26/2023, 7:22:49 PM,1.78,5588,1703598769
12/26/2023, 7:23:09 PM,1.64,5060,1703598790
12/26/2023, 7:23:37 PM,5.02,12686,1703598818
12/26/2023, 7:23:55 PM,1.14,2370,1703598835
12/26/2023, 7:24:11 PM,1.02,903,1703598852
12/26/2023, 7:24:28 PM,1.02,903,1703598869
12/26/2023, 7:25:16 PM,27.37,32488,1703598917
12/26/2023, 7:25:35 PM,1.32,3580,1703598935
12/26/2023, 7:25:55 PM,1.74,5449,1703598956
12/26/2023, 7:26:19 PM,2.93,8796,1703598980
12/26/2023, 7:26:39 PM,1.67,5184,1703599000
12/26/2023, 7:26:56 PM,1.03,1100,1703599016
12/26/2023, 7:27:15 PM,1.27,3294,1703599035
12/26/2023, 7:27:31 PM,1.07,1676,1703599052
12/26/2023, 7:27:57 PM,3.98,10934,1703599078
12/26/2023, 7:28:15 PM,1.25,3170,1703599096
12/26/2023, 7:28:31 PM,1.06,1673,1703599112
12/26/2023, 7:28:49 PM,1.25,3167,1703599130
12/26/2023, 7:29:08 PM,1.55,4730,1703599149
12/26/2023, 7:29:27 PM,1.73,5409,1703599168
12/26/2023, 7:30:12 PM,24.69,30789,1703599213
12/26/2023, 7:30:34 PM,2.29,7211,1703599235
12/26/2023, 7:30:59 PM,3.48,9967,1703599259
12/26/2023, 7:31:17 PM,1.44,4242,1703599278
12/26/2023, 7:31:37 PM,1.65,5134,1703599297
12/26/2023, 7:32:11 PM,11.02,20022,1703599331
12/26/2023, 7:32:36 PM,4.07,11086,1703599357
12/26/2023, 7:32:56 PM,1.55,4691,1703599377
12/26/2023, 7:33:20 PM,2.91,8743,1703599400
12/26/2023, 7:33:44 PM,3.4,9817,1703599424
12/26/2023, 7:34:14 PM,6.24,14479,1703599454
12/26/2023, 7:34:30 PM,1.03,1264,1703599471
12/26/2023, 7:34:52 PM,2.31,7264,1703599493
12/26/2023, 7:35:21 PM,6.12,14321,1703599521
12/26/2023, 7:35:42 PM,1.91,6036,1703599543
12/26/2023, 7:36:15 PM,8.56,17400,1703599575
12/26/2023, 7:36:31 PM,1.03,1096,1703599592
12/26/2023, 7:37:21 PM,30.15,34150,1703599641
12/26/2023, 7:37:40 PM,1.26,3230,1703599660
12/26/2023, 7:38:06 PM,4.2,11329,1703599687
12/26/2023, 7:38:27 PM,1.8,5663,1703599707
12/26/2023, 7:39:15 PM,28.8,33352,1703599756
12/26/2023, 7:39:36 PM,1.43,4153,1703599776
12/26/2023, 7:39:55 PM,1.5,4476,1703599796
12/26/2023, 7:40:16 PM,1.92,6095,1703599817
12/26/2023, 7:40:35 PM,1.29,3412,1703599835
12/26/2023, 7:40:54 PM,1.31,3528,1703599855
12/26/2023, 7:41:14 PM,1.45,4289,1703599874
12/26/2023, 7:41:34 PM,1.76,5549,1703599895
12/26/2023, 7:41:52 PM,1.24,3104,1703599913
12/26/2023, 7:42:20 PM,4.64,12074,1703599940
12/26/2023, 7:42:49 PM,6.06,14237,1703599970
12/26/2023, 7:43:16 PM,3.96,10894,1703599996
12/26/2023, 7:43:36 PM,1.54,4686,1703600017
12/26/2023, 7:43:53 PM,1.06,1552,1703600034
12/26/2023, 7:44:15 PM,2.33,7318,1703600056
12/26/2023, 7:44:45 PM,6.82,15269,1703600086
12/26/2023, 7:45:08 PM,1.78,5621,1703600108
12/26/2023, 7:45:43 PM,10.96,19967,1703600144
12/26/2023, 7:46:06 PM,2.18,6872,1703600166
12/26/2023, 7:46:24 PM,1.16,2538,1703600184
12/26/2023, 7:46:43 PM,1.5,4513,1703600204
12/26/2023, 7:47:02 PM,1.41,4057,1703600223
12/26/2023, 7:47:19 PM,1.14,2449,1703600240
12/26/2023, 7:47:47 PM,4.91,12510,1703600268
12/26/2023, 7:48:16 PM,5.54,13489,1703600296
12/26/2023, 7:48:51 PM,10.54,19544,1703600332
12/26/2023, 7:49:18 PM,3.71,10430,1703600358
12/26/2023, 7:49:44 PM,4.05,11060,1703600385
12/26/2023, 7:50:36 PM,32.56,35531,1703600436
12/26/2023, 7:51:10 PM,9.66,18618,1703600471
12/26/2023, 7:51:45 PM,9.97,18951,1703600506
12/26/2023, 7:52:06 PM,1.45,4247,1703600526
12/26/2023, 7:52:28 PM,2.09,6604,1703600548
12/26/2023, 7:52:42 PM,1,4,1703600563
12/26/2023, 7:53:04 PM,1.78,5593,1703600585
12/26/2023, 7:53:27 PM,2.39,7483,1703600608
12/26/2023, 7:53:53 PM,3.62,10249,1703600633
12/26/2023, 7:54:16 PM,2.29,7187,1703600657
12/26/2023, 7:55:01 PM,21.79,28843,1703600702
12/26/2023, 7:55:42 PM,15.81,24343,1703600743
12/26/2023, 7:56:01 PM,1.11,2103,1703600762
12/26/2023, 7:56:33 PM,7.05,15565,1703600793
12/26/2023, 7:57:11 PM,14.78,23485,1703600832
12/26/2023, 7:57:34 PM,2.12,6703,1703600855
12/26/2023, 7:57:55 PM,1.45,4246,1703600876
12/26/2023, 7:58:18 PM,2.21,6967,1703600898
12/26/2023, 7:58:39 PM,2.05,6507,1703600920
12/26/2023, 7:59:04 PM,2.79,8485,1703600945
12/26/2023, 7:59:29 PM,2.67,8196,1703600970
12/26/2023, 7:59:51 PM,2.2,6953,1703600991
12/26/2023, 8:00:12 PM,1.62,4983,1703601013
12/26/2023, 8:00:40 PM,4.31,11510,1703601041
12/26/2023, 8:01:11 PM,6.13,14325,1703601071
12/26/2023, 8:01:28 PM,1,3,1703601089
12/26/2023, 8:02:16 PM,24.47,30646,1703601137
12/26/2023, 8:02:43 PM,3.3,9598,1703601163
12/26/2023, 8:03:05 PM,1.76,5525,1703601186
12/26/2023, 8:03:28 PM,1.93,6113,1703601208
12/26/2023, 8:03:52 PM,2.97,8880,1703601233
12/26/2023, 8:04:39 PM,23.85,30238,1703601279
12/26/2023, 8:05:06 PM,3.35,9713,1703601306
12/26/2023, 8:05:26 PM,1.34,3738,1703601326
12/26/2023, 8:05:40 PM,1.02,899,1703601341
12/26/2023, 8:06:02 PM,2.3,7214,1703601363
12/26/2023, 8:06:21 PM,1.64,5063,1703601381
12/26/2023, 8:06:38 PM,1.14,2449,1703601398
12/26/2023, 8:06:52 PM,1.07,1787,1703601413
12/26/2023, 8:07:12 PM,1.68,5253,1703601433
12/26/2023, 8:07:36 PM,3.57,10148,1703601457
12/26/2023, 8:08:00 PM,3.24,9486,1703601481
12/26/2023, 8:08:27 PM,4.11,11170,1703601508
12/26/2023, 8:08:47 PM,1.32,3579,1703601528
12/26/2023, 8:09:13 PM,3.53,10067,1703601554
12/26/2023, 8:09:38 PM,2.87,8651,1703601578
12/26/2023, 8:10:04 PM,3.48,9970,1703601605
12/26/2023, 8:10:27 PM,1.96,6226,1703601628
12/26/2023, 8:10:50 PM,1.86,5866,1703601650
12/26/2023, 8:11:08 PM,1.1,2097,1703601668
12/26/2023, 8:11:33 PM,3.03,9012,1703601693
12/26/2023, 8:11:51 PM,1.23,3042,1703601712
12/26/2023, 8:12:11 PM,1.23,3097,1703601731
12/26/2023, 8:12:29 PM,1.19,2827,1703601750
12/26/2023, 8:12:56 PM,4.54,11914,1703601777
12/26/2023, 8:13:15 PM,1.34,3741,1703601796
12/26/2023, 8:13:33 PM,1.06,1673,1703601814
12/26/2023, 8:13:52 PM,1.26,3228,1703601832
12/26/2023, 8:14:10 PM,1.21,2907,1703601850
12/26/2023, 8:14:40 PM,6.63,15010,1703601880
12/26/2023, 8:14:56 PM,1.04,1270,1703601897
12/26/2023, 8:15:33 PM,12.31,21279,1703601934
12/26/2023, 8:15:53 PM,1.52,4569,1703601954
12/26/2023, 8:16:10 PM,1.11,2103,1703601971
12/26/2023, 8:16:30 PM,1.54,4687,1703601991
12/26/2023, 8:16:48 PM,1.26,3229,1703602009
12/26/2023, 8:17:09 PM,1.8,5690,1703602029
12/26/2023, 8:17:29 PM,1.84,5804,1703602050
12/26/2023, 8:17:47 PM,1.12,2279,1703602067
12/26/2023, 8:18:06 PM,1.48,4385,1703602087
12/26/2023, 8:18:24 PM,1.26,3230,1703602104
12/26/2023, 8:18:47 PM,2.86,8637,1703602127
12/26/2023, 8:19:08 PM,2.41,7535,1703602149
12/26/2023, 8:19:26 PM,1.14,2447,1703602167
12/26/2023, 8:19:53 PM,4.82,12371,1703602194
12/26/2023, 8:20:13 PM,1.59,4864,1703602213
12/26/2023, 8:20:41 PM,5.2,12975,1703602241
12/26/2023, 8:21:09 PM,5.79,13854,1703602270
12/26/2023, 8:21:33 PM,3.01,8967,1703602294
12/26/2023, 8:22:06 PM,8.82,17690,1703602327
12/26/2023, 8:22:22 PM,1,5,1703602342
12/26/2023, 8:22:41 PM,1.31,3539,1703602361
12/26/2023, 8:22:59 PM,1.24,3109,1703602379
12/26/2023, 8:23:31 PM,8.84,17712,1703602411
12/26/2023, 8:23:46 PM,1.03,1096,1703602427
12/26/2023, 8:24:11 PM,3.45,9906,1703602452
12/26/2023, 8:24:44 PM,7.45,16074,1703602484
12/26/2023, 8:25:14 PM,6.77,15199,1703602515
12/26/2023, 8:25:36 PM,1.89,5972,1703602537
12/26/2023, 8:26:11 PM,10.3,19289,1703602571
12/26/2023, 8:26:36 PM,3.65,10299,1703602597
12/26/2023, 8:26:53 PM,1.04,1268,1703602614
12/26/2023, 8:27:16 PM,2.55,7877,1703602637
12/26/2023, 8:27:39 PM,2.39,7482,1703602659
12/26/2023, 8:28:20 PM,17.92,26023,1703602701
12/26/2023, 8:28:45 PM,2.56,7906,1703602726
12/26/2023, 8:29:07 PM,2.17,6869,1703602748
12/26/2023, 8:29:26 PM,1.25,3221,1703602767
12/26/2023, 8:29:46 PM,1.39,3957,1703602787
12/26/2023, 8:30:10 PM,3.2,9402,1703602811
12/26/2023, 8:30:51 PM,17.43,25636,1703602852
12/26/2023, 8:31:11 PM,1.18,2693,1703602872
12/26/2023, 8:31:32 PM,1.53,4606,1703602892
12/26/2023, 8:31:57 PM,3.66,10330,1703602918
12/26/2023, 8:32:18 PM,1.55,4730,1703602938
12/26/2023, 8:32:58 PM,15.51,24095,1703602979
12/26/2023, 8:33:26 PM,4.29,11482,1703603007
12/26/2023, 8:33:53 PM,3.72,10445,1703603034
12/26/2023, 8:34:16 PM,1.8,5687,1703603056
12/26/2023, 8:34:34 PM,1.15,2527,1703603075
12/26/2023, 8:35:12 PM,13.08,21987,1703603112
12/26/2023, 8:35:36 PM,2.5,7757,1703603136
12/26/2023, 8:35:58 PM,1.89,5973,1703603159
12/26/2023, 8:36:18 PM,1.44,4199,1703603179
12/26/2023, 8:36:37 PM,1.25,3168,1703603197
12/26/2023, 8:36:56 PM,1.37,3858,1703603217
12/26/2023, 8:37:16 PM,1.87,5930,1703603237
12/26/2023, 8:37:37 PM,2.12,6702,1703603257
12/26/2023, 8:37:50 PM,1,3,1703603271
12/26/2023, 8:38:39 PM,30.99,34640,1703603319
12/26/2023, 8:39:21 PM,20.96,28263,1703603361
12/26/2023, 8:39:39 PM,1.34,3693,1703603379
12/26/2023, 8:40:02 PM,2.8,8495,1703603403
12/26/2023, 8:40:34 PM,8.72,17582,1703603435
12/26/2023, 8:41:06 PM,6.93,15402,1703603466
12/26/2023, 8:41:29 PM,2.38,7440,1703603490
12/26/2023, 8:42:19 PM,29.1,33531,1703603540
12/26/2023, 8:42:41 PM,1.73,5414,1703603561
12/26/2023, 8:43:01 PM,1.42,4146,1703603582
12/26/2023, 8:43:34 PM,8.45,17266,1703603615
12/26/2023, 8:43:51 PM,1.04,1412,1703603632
12/26/2023, 8:44:12 PM,1.54,4689,1703603653
12/26/2023, 8:44:30 PM,1.35,3742,1703603671
12/26/2023, 8:44:49 PM,1.26,3231,1703603690
12/26/2023, 8:45:12 PM,2.51,7775,1703603713
12/26/2023, 8:45:33 PM,2.22,6986,1703603734
12/26/2023, 8:45:52 PM,1.38,3910,1703603753
12/26/2023, 8:46:19 PM,4.87,12442,1703603780
12/26/2023, 8:46:37 PM,1.24,3104,1703603798
12/26/2023, 8:46:55 PM,1.17,2609,1703603815
12/26/2023, 8:47:29 PM,10.28,19269,1703603850
12/26/2023, 8:47:48 PM,1.16,2538,1703603868
12/26/2023, 8:48:10 PM,2.03,6423,1703603891
12/26/2023, 8:48:29 PM,1.16,2539,1703603909
12/26/2023, 8:48:51 PM,2.08,6575,1703603932
12/26/2023, 8:49:12 PM,1.6,4906,1703603952
12/26/2023, 8:49:39 PM,4.29,11477,1703603980
12/26/2023, 8:49:58 PM,1.15,2527,1703603998
12/26/2023, 8:50:15 PM,1.03,1263,1703604015
12/26/2023, 8:50:34 PM,1.22,2974,1703604034
12/26/2023, 8:51:17 PM,21.77,28826,1703604078
12/26/2023, 8:51:45 PM,4.61,12028,1703604106
12/26/2023, 8:52:32 PM,25.02,31001,1703604153
12/26/2023, 8:52:53 PM,1.55,4695,1703604173
12/26/2023, 8:53:44 PM,33.83,36246,1703604225
12/26/2023, 8:54:03 PM,1.31,3530,1703604244
12/26/2023, 8:54:41 PM,13.74,22585,1703604281
12/26/2023, 8:55:30 PM,29.22,33603,1703604331
12/26/2023, 8:55:58 PM,4.42,11702,1703604358
12/26/2023, 8:56:19 PM,1.62,5014,1703604380
12/26/2023, 8:56:38 PM,1.26,3283,1703604399
12/26/2023, 8:57:00 PM,2.34,7327,1703604421
12/26/2023, 8:57:19 PM,1.33,3687,1703604440
12/26/2023, 8:57:46 PM,3.65,10313,1703604467
12/26/2023, 8:58:07 PM,1.57,4777,1703604488
12/26/2023, 8:58:27 PM,1.38,3901,1703604508
12/26/2023, 8:58:44 PM,1,8,1703604525
12/26/2023, 8:59:09 PM,2.76,8393,1703604550
12/26/2023, 8:59:38 PM,4.84,12404,1703604579
12/26/2023, 8:59:58 PM,1.29,3415,1703604599
12/26/2023, 9:00:23 PM,2.62,8054,1703604623
12/26/2023, 9:00:40 PM,1.04,1271,1703604640
12/26/2023, 9:01:24 PM,21.86,28894,1703604685
12/26/2023, 9:01:46 PM,1.63,5023,1703604707
12/26/2023, 9:02:08 PM,2.05,6506,1703604729
12/26/2023, 9:02:42 PM,8.14,16901,1703604762
12/26/2023, 9:03:05 PM,2.14,6778,1703604786
12/26/2023, 9:03:28 PM,2.12,6721,1703604809
12/26/2023, 9:03:47 PM,1.12,2278,1703604827
12/26/2023, 9:04:10 PM,2.37,7408,1703604851
12/26/2023, 9:04:32 PM,2,6352,1703604873
12/26/2023, 9:04:51 PM,1.1,2096,1703604891
12/26/2023, 9:05:10 PM,1.2,2834,1703604910
12/26/2023, 9:05:39 PM,6.13,14335,1703604940
12/26/2023, 9:06:02 PM,2.15,6794,1703604963
12/26/2023, 9:06:25 PM,2.09,6611,1703604985
12/26/2023, 9:06:59 PM,9.78,18742,1703605020
12/26/2023, 9:07:18 PM,1.21,2901,1703605039
12/26/2023, 9:07:55 PM,7.51,16140,1703605071
12/26/2023, 9:08:11 PM,1.62,5015,1703605092
12/26/2023, 9:08:48 PM,12.38,21338,1703605129
12/26/2023, 9:09:12 PM,2.23,7023,1703605152
12/26/2023, 9:09:40 PM,4.92,12527,1703605181
12/26/2023, 9:09:58 PM,1.11,2107,1703605199
12/26/2023, 9:10:14 PM,1,7,1703605215
12/26/2023, 9:10:34 PM,1.2,2831,1703605235
12/26/2023, 9:11:01 PM,4.07,11082,1703605262
12/26/2023, 9:11:21 PM,1.31,3531,1703605282
12/26/2023, 9:11:37 PM,1,18,1703605298
12/26/2023, 9:12:03 PM,2.66,8169,1703605323
12/26/2023, 9:12:40 PM,12.25,21214,1703605360
12/26/2023, 9:13:01 PM,1.57,4813,1703605382
12/26/2023, 9:14:00 PM,21.62,28723,1703605430
12/26/2023, 9:14:35 PM,2.59,7984,1703605476
12/26/2023, 9:15:06 PM,6.81,15248,1703605506
12/26/2023, 9:15:42 PM,12.3,21265,1703605543
12/26/2023, 9:16:02 PM,1.24,3099,1703605563
12/26/2023, 9:16:22 PM,1.34,3690,1703605582
12/26/2023, 9:17:06 PM,19.55,27245,1703605627
12/26/2023, 9:17:24 PM,1.66,5174,1703605645
12/26/2023, 9:17:44 PM,1.65,5135,1703605665
12/26/2023, 9:18:12 PM,4.6,12007,1703605693
12/26/2023, 9:18:41 PM,6.2,14431,1703605722
12/26/2023, 9:18:58 PM,1.03,1105,1703605738
12/26/2023, 9:19:23 PM,3.45,9918,1703605764
12/26/2023, 9:19:51 PM,4.78,12309,1703605792
12/26/2023, 9:20:12 PM,1.72,5372,1703605812
12/26/2023, 9:20:38 PM,3.14,9258,1703605839
12/26/2023, 9:20:57 PM,1.6,4939,1703605858
12/26/2023, 9:21:13 PM,1,631,1703605874
12/26/2023, 9:21:34 PM,1.77,5552,1703605895
12/26/2023, 9:21:52 PM,1.49,4432,1703605913
12/26/2023, 9:22:19 PM,5.42,13311,1703605940
12/26/2023, 9:22:44 PM,3.72,10441,1703605965
12/26/2023, 9:23:01 PM,1.1,2005,1703605982
12/26/2023, 9:23:23 PM,2.49,7743,1703606004
12/26/2023, 9:23:55 PM,7.7,16381,1703606035
12/26/2023, 9:24:19 PM,2.95,8851,1703606060
12/26/2023, 9:25:00 PM,15.32,23935,1703606100
12/26/2023, 9:25:30 PM,5.79,13848,1703606131
12/26/2023, 9:25:53 PM,1.9,6004,1703606154
12/26/2023, 9:26:20 PM,4.05,11054,1703606181
12/26/2023, 9:26:54 PM,9.28,18208,1703606215
12/26/2023, 9:27:20 PM,2.48,7720,1703606241
12/26/2023, 9:27:40 PM,1.94,6137,1703606261
12/26/2023, 9:28:01 PM,1.63,5059,1703606281
12/26/2023, 9:28:20 PM,1.58,4820,1703606301
12/26/2023, 9:28:36 PM,1.02,897,1703606317
12/26/2023, 9:29:07 PM,6.42,14737,1703606347
12/26/2023, 9:29:28 PM,1.59,4861,1703606369
12/26/2023, 9:30:22 PM,5.14,12879,1703606422
12/26/2023, 9:30:41 PM,1.33,3686,1703606442
12/26/2023, 9:31:10 PM,6.02,14182,1703606471
12/26/2023, 9:31:30 PM,1.74,5474,1703606491
12/26/2023, 9:31:50 PM,1.48,4384,1703606510
12/26/2023, 9:32:07 PM,1.16,2534,1703606528
12/26/2023, 9:32:27 PM,1.18,2751,1703606548
12/26/2023, 9:32:51 PM,2.43,7570,1703606571
12/26/2023, 9:33:08 PM,1.1,2008,1703606589
12/26/2023, 9:33:30 PM,1.84,5802,1703606611
12/26/2023, 9:33:49 PM,1.08,1896,1703606629
12/26/2023, 9:34:11 PM,2.33,7300,1703606652
12/26/2023, 9:34:43 PM,5.63,13609,1703606681
12/26/2023, 9:35:02 PM,1.63,5053,1703606702
12/26/2023, 9:35:23 PM,1.65,5109,1703606724
12/26/2023, 9:35:48 PM,3.33,9666,1703606749
12/26/2023, 9:36:10 PM,1.94,6143,1703606771
12/26/2023, 9:36:36 PM,3.22,9444,1703606797
12/26/2023, 9:36:55 PM,1.15,2452,1703606815
12/26/2023, 9:37:16 PM,1.93,6100,1703606837
12/26/2023, 9:37:42 PM,3.52,10041,1703606863
12/26/2023, 9:38:04 PM,2.02,6393,1703606885
12/26/2023, 9:38:24 PM,1.34,3739,1703606905
12/26/2023, 9:38:48 PM,2.61,8046,1703606928
12/26/2023, 9:39:16 PM,5.28,13092,1703606957
12/26/2023, 9:39:38 PM,1.84,5803,1703606979
12/26/2023, 9:40:07 PM,5.39,13255,1703607008
12/26/2023, 9:40:31 PM,2.45,7623,1703607031
12/26/2023, 9:40:59 PM,4.76,12264,1703607060
12/26/2023, 9:41:17 PM,1.05,1416,1703607077
12/26/2023, 9:41:58 PM,17.35,25583,1703607119
12/26/2023, 9:42:26 PM,4.53,11883,1703607147
12/26/2023, 9:42:51 PM,2.74,8350,1703607171
12/26/2023, 9:43:12 PM,1.68,5253,1703607193
12/26/2023, 9:43:30 PM,1.11,2104,1703607210
12/26/2023, 9:43:57 PM,2.27,7155,1703607233
12/26/2023, 9:44:16 PM,3.01,8976,1703607257
12/26/2023, 9:44:38 PM,1.88,5938,1703607279
12/26/2023, 9:45:02 PM,2.22,6989,1703607303
12/26/2023, 9:45:26 PM,2.43,7588,1703607326
12/26/2023, 9:45:43 PM,1.01,639,1703607344
12/26/2023, 9:46:04 PM,1.75,5511,1703607365
12/26/2023, 9:46:36 PM,7.91,16631,1703607397
12/26/2023, 9:47:29 PM,34.72,36729,1703607450
12/26/2023, 9:47:51 PM,1.38,3947,1703607471
12/26/2023, 9:48:09 PM,1.16,2534,1703607490
12/26/2023, 9:48:30 PM,1.81,5694,1703607510
12/26/2023, 9:48:55 PM,3.67,10346,1703607536
12/26/2023, 9:49:18 PM,2.14,6759,1703607559
12/26/2023, 9:49:37 PM,1.05,1415,1703607577
12/26/2023, 9:49:54 PM,1.06,1559,1703607595
12/26/2023, 9:50:12 PM,1.08,1895,1703607613
12/26/2023, 9:50:36 PM,2.99,8927,1703607637
12/26/2023, 9:50:57 PM,1.8,5692,1703607658
12/26/2023, 9:51:41 PM,21.2,28429,1703607702
12/26/2023, 9:52:05 PM,2.51,7772,1703607726
12/26/2023, 9:52:36 PM,6.55,14910,1703607757
12/26/2023, 9:52:54 PM,1.12,2200,1703607774
12/26/2023, 9:53:12 PM,1.29,3410,1703607793
12/26/2023, 9:53:54 PM,19.64,27311,1703607835
12/26/2023, 9:54:12 PM,1.13,2282,1703607853
12/26/2023, 9:54:33 PM,1.56,4737,1703607874
12/26/2023, 9:55:11 PM,13.94,22752,1703607912
12/26/2023, 9:55:30 PM,1.2,2833,1703607931
12/26/2023, 9:55:51 PM,1.71,5334,1703607952
12/26/2023, 9:56:06 PM,1.01,635,1703607967
12/26/2023, 9:56:29 PM,1.94,6134,1703607990
12/26/2023, 9:56:45 PM,1.02,896,1703608006
12/26/2023, 9:57:03 PM,1.01,894,1703608023
12/26/2023, 9:57:53 PM,30.54,34383,1703608074
12/26/2023, 9:58:19 PM,3.57,10147,1703608100
12/26/2023, 9:59:10 PM,33.22,35902,1703608151
12/26/2023, 9:59:33 PM,2.4,7485,1703608174
12/26/2023, 9:59:56 PM,2.16,6823,1703608196
12/26/2023, 10:00:18 PM,2.24,7050,1703608219
12/26/2023, 10:00:38 PM,1.6,4906,1703608239
12/26/2023, 10:01:15 PM,12.63,21578,1703608276
12/26/2023, 10:01:35 PM,1.59,4896,1703608296
12/26/2023, 10:02:00 PM,2.76,8411,1703608321
12/26/2023, 10:02:19 PM,1.4,4001,1703608340
12/26/2023, 10:02:38 PM,1.2,2834,1703608359
12/26/2023, 10:03:05 PM,4.38,11629,1703608386
12/26/2023, 10:03:27 PM,1.92,6075,1703608408
12/26/2023, 10:03:45 PM,1.11,2104,1703608426
12/26/2023, 10:04:05 PM,1.44,4200,1703608446
12/26/2023, 10:04:30 PM,3.44,9882,1703608471
12/26/2023, 10:04:48 PM,1.16,2537,1703608489
12/26/2023, 10:05:09 PM,1.5,4482,1703608510
12/26/2023, 10:05:25 PM,1,4,1703608526
12/26/2023, 10:05:52 PM,3.62,10256,1703608553
12/26/2023, 10:06:09 PM,1.06,1670,1703608570
12/26/2023, 10:06:43 PM,10.15,19140,1703608604
12/26/2023, 10:07:04 PM,1.74,5448,1703608625
12/26/2023, 10:07:38 PM,6.67,15070,1703608655
12/26/2023, 10:07:57 PM,2.34,7331,1703608678
12/26/2023, 10:08:44 PM,26.85,32159,1703608725
12/26/2023, 10:09:05 PM,1.8,5657,1703608746
12/26/2023, 10:09:27 PM,2,6332,1703608768
12/26/2023, 10:09:50 PM,2.51,7782,1703608790
12/26/2023, 10:10:10 PM,1.72,5373,1703608811
12/26/2023, 10:10:38 PM,4.71,12193,1703608839
12/26/2023, 10:11:05 PM,4.64,12067,1703608866
12/26/2023, 10:11:23 PM,1.1,2095,1703608884
12/26/2023, 10:11:46 PM,2.19,6902,1703608906
12/26/2023, 10:12:03 PM,1.15,2457,1703608924
12/26/2023, 10:12:22 PM,1.3,3469,1703608943
12/26/2023, 10:12:46 PM,2.62,8057,1703608966
12/26/2023, 10:13:11 PM,3.57,10148,1703608992
12/26/2023, 10:13:59 PM,25.25,31152,1703609039
12/26/2023, 10:14:19 PM,1.34,3691,1703609060
12/26/2023, 10:14:42 PM,2.68,8219,1703609083
12/26/2023, 10:15:03 PM,1.88,5935,1703609104
12/26/2023, 10:15:26 PM,2.17,6853,1703609127
12/26/2023, 10:15:48 PM,1.95,6168,1703609149
12/26/2023, 10:16:13 PM,3.09,9145,1703609173
12/26/2023, 10:16:49 PM,11.67,20667,1703609210
12/26/2023, 10:17:07 PM,1.01,635,1703609227
12/26/2023, 10:17:41 PM,9.52,18470,1703609262
12/26/2023, 10:18:03 PM,1.95,6196,1703609283
12/26/2023, 10:18:21 PM,1.18,2691,1703609302
12/26/2023, 10:18:46 PM,3.05,9056,1703609326
12/26/2023, 10:19:07 PM,1.84,5805,1703609348
12/26/2023, 10:19:28 PM,1.55,4698,1703609369
12/26/2023, 10:19:46 PM,1.11,2098,1703609387
12/26/2023, 10:20:12 PM,3.93,10843,1703609413
12/26/2023, 10:20:41 PM,4.76,12279,1703609441
12/26/2023, 10:21:00 PM,1.14,2449,1703609460
12/26/2023, 10:21:17 PM,1.1,2010,1703609478
12/26/2023, 10:21:39 PM,1.83,5763,1703609500
12/26/2023, 10:21:55 PM,1.02,898,1703609516
12/26/2023, 10:22:31 PM,10.48,19482,1703609551
12/26/2023, 10:22:55 PM,2.51,7794,1703609576
12/26/2023, 10:23:24 PM,5.23,13013,1703609605
12/26/2023, 10:23:45 PM,1.64,5060,1703609625
12/26/2023, 10:24:03 PM,1.25,3167,1703609644
12/26/2023, 10:24:32 PM,6.11,14309,1703609673
12/26/2023, 10:24:57 PM,3.32,9636,1703609698
12/26/2023, 10:25:19 PM,1.77,5552,1703609720
12/26/2023, 10:25:43 PM,2.79,8470,1703609744
12/26/2023, 10:26:14 PM,6.82,15258,1703609775
12/26/2023, 10:26:31 PM,1.01,890,1703609792
12/26/2023, 10:26:54 PM,2.49,7723,1703609815
12/26/2023, 10:27:14 PM,1.05,1549,1703609832
12/26/2023, 10:27:31 PM,1.46,4293,1703609852
12/26/2023, 10:27:59 PM,5,12664,1703609880
12/26/2023, 10:28:24 PM,2.73,8320,1703609904
12/26/2023, 10:28:42 PM,1.12,2198,1703609922
12/26/2023, 10:29:05 PM,2.55,7883,1703609946
12/26/2023, 10:29:23 PM,1.24,3102,1703609964
12/26/2023, 10:29:39 PM,1,15,1703609980
12/26/2023, 10:30:04 PM,2.59,7981,1703610005
12/26/2023, 10:30:21 PM,1.02,905,1703610022
12/26/2023, 10:30:58 PM,12.76,21697,1703610059
12/26/2023, 10:31:20 PM,1.8,5688,1703610081
12/26/2023, 10:31:39 PM,1.37,3851,1703610100
12/26/2023, 10:32:00 PM,1.73,5405,1703610120
12/26/2023, 10:32:26 PM,4.17,11265,1703610146
12/26/2023, 10:32:44 PM,1.13,2285,1703610164
12/26/2023, 10:33:06 PM,2.19,6910,1703610187
12/26/2023, 10:33:27 PM,1.77,5584,1703610207
12/26/2023, 10:33:43 PM,1.05,1416,1703610224
12/26/2023, 10:34:02 PM,1.29,3464,1703610243
12/26/2023, 10:34:25 PM,2.82,8543,1703610266
12/26/2023, 10:34:47 PM,2.4,7491,1703610288
12/26/2023, 10:35:08 PM,1.77,5552,1703610308
12/26/2023, 10:35:36 PM,5.77,13824,1703610337
12/26/2023, 10:35:55 PM,1.26,3285,1703610355
12/26/2023, 10:36:14 PM,1.6,4909,1703610375
12/26/2023, 10:36:36 PM,2.28,7165,1703610397
